ua,ind,year,emp
107,GH132,2013,81
107,GH133,1976,78
107,GH133,1981,60
107,GH133,1986,45
107,GH133,1991,33
107,GH133,1996,75
107,GH133,2001,78
107,GH133,2006,81
107,GH133,2013,75
107,GH21_,1976,162
107,GH21_,1981,201
107,GH21_,1986,255
107,GH21_,1991,228
107,GH21_,1996,285
107,GH21_,2001,327
107,GH21_,2006,369
107,GH21_,2013,330
107,II111,1976,138
107,II111,1981,144
107,II111,1986,126
107,II111,1991,105
107,II111,1996,99
107,II111,2001,105
107,II111,2006,126
107,II111,2013,120
107,II120,1976,15
107,II120,1981,18
107,II120,1986,15
107,II120,1991,15
107,II120,1996,3
107,II120,2001,9
107,II120,2006,15
107,II120,2013,6
107,II121,1976,39
107,II121,1981,33
107,II121,1986,15
107,II121,1991,3
107,II121,1996,3
107,II121,2001,9
107,II121,2006,3
107,II121,2013,6
107,II123,1976,0
107,II123,1981,3
107,II123,1986,3
107,II123,1991,0
107,II123,1996,0
107,II123,2001,0
107,II123,2006,3
107,II123,2013,3
107,II13_,1976,183
107,II13_,1981,0
107,II13_,1986,3
107,II13_,1991,57
107,II13_,1996,66
107,II13_,2001,69
107,II13_,2006,78
107,II13_,2013,66
107,JJ11_,1976,51
107,JJ11_,1981,63
107,JJ11_,1986,84
107,JJ11_,1991,84
107,JJ11_,1996,75
107,JJ11_,2001,57
107,JJ11_,2006,39
107,JJ11_,2013,30
107,JJ120,1976,0
107,JJ120,1981,189
107,JJ120,1986,183
107,JJ120,1991,51
107,JJ120,1996,24
107,JJ120,2001,3
107,JJ120,2006,3
107,JJ120,2013,6
107,JJ123,1976,9
107,JJ123,1981,9
107,JJ123,1986,12
107,JJ123,1991,15
107,JJ123,1996,15
107,JJ123,2001,15
107,JJ123,2006,18
107,JJ123,2013,24
107,KK1_,1976,48
107,KK1_,1981,39
107,KK1_,1986,48
107,KK1_,1991,51
107,KK1_,1996,42
107,KK1_,2001,36
107,KK1_,2006,45
107,KK1_,2013,51
107,KK110,1976,84
107,KK110,1981,99
107,KK110,1986,99
107,KK110,1991,120
107,KK110,1996,114
107,KK110,2001,84
107,KK110,2006,90
107,KK110,2013,84
107,LL110,1976,0
107,LL110,1981,6
107,LL110,1986,0
107,LL110,1991,18
107,LL110,1996,27
107,LL110,2001,27
107,LL110,2006,27
107,LL110,2013,18
107,LL12_,1976,27
107,LL12_,1981,18
107,LL12_,1986,30
107,LL12_,1991,66
107,LL12_,1996,90
107,LL12_,2001,99
107,LL12_,2006,132
107,LL12_,2013,117
107,MN11_,1976,186
107,MN11_,1981,189
107,MN11_,1986,219
107,MN11_,1991,222
107,MN11_,1996,225
107,MN11_,2001,237
107,MN11_,2006,300
107,MN11_,2013,270
107,MN21_,1976,69
107,MN21_,1981,69
107,MN21_,1986,81
107,MN21_,1991,93
107,MN21_,1996,138
107,MN21_,2001,159
107,MN21_,2006,195
107,MN21_,2013,165
107,OO111,1976,57
107,OO111,1981,84
107,OO111,1986,66
107,OO111,1991,66
107,OO111,1996,48
107,OO111,2001,51
107,OO111,2006,42
107,OO111,2013,63
107,OO21_,1976,3
107,OO21_,1981,9
107,OO21_,1986,15
107,OO21_,1991,21
107,OO21_,1996,84
107,OO21_,2001,78
107,OO21_,2006,114
107,OO21_,2013,144
107,OO211,1976,114
107,OO211,1981,126
107,OO211,1986,120
107,OO211,1991,219
107,OO211,1996,159
107,OO211,2001,123
107,OO211,2006,93
107,OO211,2013,93
107,PP11_,1976,306
107,PP11_,1981,348
107,PP11_,1986,351
107,PP11_,1991,432
107,PP11_,1996,441
107,PP11_,2001,456
107,PP11_,2006,540
107,PP11_,2013,558
107,QQ11_,1976,885
107,QQ11_,1981,1116
107,QQ11_,1986,1281
107,QQ11_,1991,1086
107,QQ11_,1996,912
107,QQ11_,2001,999
107,QQ11_,2006,957
107,QQ11_,2013,1044
107,RS11_,1976,51
107,RS11_,1981,66
107,RS11_,1986,78
107,RS11_,1991,87
107,RS11_,1996,84
107,RS11_,2001,78
107,RS11_,2006,90
107,RS11_,2013,78
107,RS210,1976,108
107,RS210,1981,102
107,RS210,1986,105
107,RS210,1991,120
107,RS210,1996,135
107,RS210,2001,90
107,RS210,2006,108
107,RS210,2013,90
107,RS211,1976,162
107,RS211,1981,84
107,RS211,1986,81
107,RS211,1991,99
107,RS211,1996,150
107,RS211,2001,135
107,RS211,2006,162
107,RS211,2013,156
107,RS219,1976,36
107,RS219,1981,39
107,RS219,1986,42
107,RS219,1991,54
107,RS219,1996,60
107,RS219,2001,63
107,RS219,2006,90
107,RS219,2013,84
109,AA111,1976,36
109,AA111,1981,51
109,AA111,1986,69
109,AA111,1991,93
109,AA111,1996,84
109,AA111,2001,102
109,AA111,2006,105
109,AA111,2013,81
109,AA121,1976,147
109,AA121,1981,144
109,AA121,1986,159
109,AA121,1991,186
109,AA121,1996,195
109,AA121,2001,177
109,AA121,2006,225
109,AA121,2013,174
109,AA131,1976,33
109,AA131,1981,30
109,AA131,1986,24
109,AA131,1991,24
109,AA131,1996,51
109,AA131,2001,51
109,AA131,2006,57
109,AA131,2013,75
109,AA141,1976,36
109,AA141,1981,27
109,AA141,1986,27
109,AA141,1991,27
109,AA141,1996,27
109,AA141,2001,54
109,AA141,2006,69
109,AA141,2013,144
109,AA211,1976,42
109,AA211,1981,66
109,AA211,1986,84
109,AA211,1991,36
109,AA211,1996,135
109,AA211,2001,144
109,AA211,2006,111
109,AA211,2013,111
109,AA310,1976,12
109,AA310,1981,21
109,AA310,1986,36
109,AA310,1991,33
109,AA310,1996,24
109,AA310,2001,21
109,AA310,2006,24
109,AA310,2013,21
109,AA320,1976,186
109,AA320,1981,261
109,AA320,1986,231
109,AA320,1991,153
109,AA320,1996,192
109,AA320,2001,219
109,AA320,2006,237
109,AA320,2013,162
109,BB11_,1976,15
109,BB11_,1981,9
109,BB11_,1986,24
109,BB11_,1991,15
109,BB11_,1996,6
109,BB11_,2001,21
109,BB11_,2006,15
109,BB11_,2013,12
109,CC1_,1976,555
109,CC1_,1981,666
109,CC1_,1986,606
109,CC1_,1991,42
109,CC1_,1996,39
109,CC1_,2001,48
109,CC1_,2006,87
109,CC1_,2013,93
109,CC131,1976,18
109,CC131,1981,18
109,CC131,1986,12
109,CC131,1991,21
109,CC131,1996,27
109,CC131,2001,3
109,CC131,2006,3
109,CC131,2013,9
109,CC141,1976,132
109,CC141,1981,120
109,CC141,1986,135
109,CC141,1991,129
109,CC141,1996,138
109,CC141,2001,156
109,CC141,2006,165
109,CC141,2013,162
109,CC151,1976,123
109,CC151,1981,72
109,CC151,1986,3
109,CC151,1991,3
109,CC151,1996,9
109,CC151,2001,9
109,CC151,2006,15
109,CC151,2013,9
109,CC211,1976,18
109,CC211,1981,15
109,CC211,1986,27
109,CC211,1991,15
109,CC211,1996,18
109,CC211,2001,21
109,CC211,2006,21
109,CC211,2013,24
109,CC212,1976,174
109,CC212,1981,138
109,CC212,1986,183
109,CC212,1991,123
109,CC212,1996,81
109,CC212,2001,48
109,CC212,2006,57
109,CC212,2013,18
109,CC311,1976,72
109,CC311,1981,69
109,CC311,1986,108
109,CC311,1991,99
109,CC311,1996,312
109,CC311,2001,381
109,CC311,2006,255
109,CC311,2013,243
109,CC321,1976,0
109,CC321,1981,3
109,CC321,1986,0
109,CC321,1991,0
109,CC321,1996,0
109,CC321,2001,0
109,CC321,2006,0
109,CC321,2013,0
109,CC411,1976,39
109,CC411,1981,84
109,CC411,1986,147
109,CC411,1991,147
109,CC411,1996,138
109,CC411,2001,90
109,CC411,2006,114
109,CC411,2013,114
109,CC5_,1976,114
109,CC5_,1981,120
109,CC5_,1986,57
109,CC5_,1991,78
109,CC5_,1996,66
109,CC5_,2001,33
109,CC5_,2006,27
109,CC5_,2013,27
109,CC611,1976,33
109,CC611,1981,36
109,CC611,1986,27
109,CC611,1991,36
109,CC611,1996,21
109,CC611,2001,27
109,CC611,2006,18
109,CC611,2013,12
109,CC711,1976,15
109,CC711,1981,3
109,CC711,1986,3
109,CC711,1991,0
109,CC711,1996,3
109,CC711,2001,3
109,CC711,2006,12
109,CC711,2013,3
109,CC721,1976,81
109,CC721,1981,51
109,CC721,1986,48
109,CC721,1991,66
109,CC721,1996,69
109,CC721,2001,60
109,CC721,2006,57
109,CC721,2013,54
109,CC811,1976,48
109,CC811,1981,60
109,CC811,1986,135
109,CC811,1991,117
109,CC811,1996,144
109,CC811,2001,42
109,CC811,2006,30
109,CC811,2013,18
109,CC821,1976,126
109,CC821,1981,279
109,CC821,1986,123
109,CC821,1991,114
109,CC821,1996,48
109,CC821,2001,27
109,CC821,2006,21
109,CC821,2013,3
109,CC822,1976,414
109,CC822,1981,99
109,CC822,1986,93
109,CC822,1991,18
109,CC822,1996,21
109,CC822,2001,36
109,CC822,2006,24
109,CC822,2013,27
109,CC91_,1976,108
109,CC91_,1981,90
109,CC91_,1986,144
109,CC91_,1991,78
109,CC91_,1996,63
109,CC91_,2001,66
109,CC91_,2006,60
109,CC91_,2013,39
109,DD1_,1976,105
109,DD1_,1981,108
109,DD1_,1986,108
109,DD1_,1991,78
109,DD1_,1996,48
109,DD1_,2001,36
109,DD1_,2006,18
109,DD1_,2013,51
109,EE1_,1976,300
109,EE1_,1981,354
109,EE1_,1986,327
109,EE1_,1991,288
109,EE1_,1996,306
109,EE1_,2001,375
109,EE1_,2006,489
109,EE1_,2013,510
109,EE110,1976,351
109,EE110,1981,144
109,EE110,1986,156
109,EE110,1991,108
109,EE110,1996,99
109,EE110,2001,99
109,EE110,2006,177
109,EE110,2013,186
109,EE113,1976,138
109,EE113,1981,42
109,EE113,1986,96
109,EE113,1991,66
109,EE113,1996,48
109,EE113,2001,81
109,EE113,2006,84
109,EE113,2013,72
109,FF11_,1976,39
109,FF11_,1981,42
109,FF11_,1986,84
109,FF11_,1991,51
109,FF11_,1996,72
109,FF11_,2001,84
109,FF11_,2006,84
109,FF11_,2013,105
109,FF110,1976,24
109,FF110,1981,33
109,FF110,1986,33
109,FF110,1991,39
109,FF110,1996,48
109,FF110,2001,87
109,FF110,2006,84
109,FF110,2013,51
109,FF111,1976,213
109,FF111,1981,204
109,FF111,1986,153
109,FF111,1991,114
109,FF111,1996,108
109,FF111,2001,117
109,FF111,2006,90
109,FF111,2013,108
109,FF114,1976,57
109,FF114,1981,57
109,FF114,1986,45
109,FF114,1991,21
109,FF114,1996,24
109,FF114,2001,24
109,FF114,2006,45
109,FF114,2013,48
109,GH111,1976,252
109,GH111,1981,156
109,GH111,1986,183
109,GH111,1991,135
109,GH111,1996,153
109,GH111,2001,126
109,GH111,2006,162
109,GH111,2013,126
109,GH112,1976,39
109,GH112,1981,171
109,GH112,1986,81
109,GH112,1991,84
109,GH112,1996,51
109,GH112,2001,39
109,GH112,2006,36
109,GH112,2013,42
109,GH121,1976,162
109,GH121,1981,177
109,GH121,1986,219
109,GH121,1991,207
109,GH121,1996,294
109,GH121,2001,327
109,GH121,2006,315
109,GH121,2013,306
109,GH122,1976,114
109,GH122,1981,102
109,GH122,1986,84
109,GH122,1991,99
109,GH122,1996,51
109,GH122,2001,45
109,GH122,2006,51
109,GH122,2013,51
109,GH130,1976,150
109,GH130,1981,120
109,GH130,1986,138
109,GH130,1991,141
109,GH130,1996,138
109,GH130,2001,153
109,GH130,2006,150
109,GH130,2013,138
109,GH131,1976,195
109,GH131,1981,207
109,GH131,1986,204
109,GH131,1991,195
109,GH131,1996,165
109,GH131,2001,195
109,GH131,2006,207
109,GH131,2013,204
109,GH132,1976,135
109,GH132,1981,153
109,GH132,1986,180
109,GH132,1991,129
109,GH132,1996,114
109,GH132,2001,108
109,GH132,2006,135
109,GH132,2013,135
109,GH133,1976,114
109,GH133,1981,57
109,GH133,1986,39
109,GH133,1991,24
109,GH133,1996,78
109,GH133,2001,72
109,GH133,2006,81
109,GH133,2013,81
109,GH21_,1976,309
109,GH21_,1981,339
109,GH21_,1986,408
109,GH21_,1991,345
109,GH21_,1996,399
109,GH21_,2001,471
109,GH21_,2006,510
109,GH21_,2013,546
109,II111,1976,159
109,II111,1981,162
109,II111,1986,135
109,II111,1991,120
109,II111,1996,117
109,II111,2001,162
109,II111,2006,144
109,II111,2013,147
109,II120,1976,3
109,II120,1981,3
109,II120,1986,6
109,II120,1991,3
109,II120,1996,0
109,II120,2001,3
109,II120,2006,9
109,II120,2013,9
109,II121,1976,81
109,II121,1981,63
109,II121,1986,42
109,II121,1991,18
109,II121,1996,15
109,II121,2001,18
109,II121,2006,9
109,II121,2013,12
109,II123,1976,0
109,II123,1981,9
109,II123,1986,9
109,II123,1991,9
109,II123,1996,12
109,II123,2001,6
109,II123,2006,0
109,II123,2013,6
109,II13_,1976,270
109,II13_,1981,12
109,II13_,1986,15
109,II13_,1991,45
109,II13_,1996,78
109,II13_,2001,66
109,II13_,2006,75
109,II13_,2013,78
109,JJ11_,1976,129
109,JJ11_,1981,186
109,JJ11_,1986,111
109,JJ11_,1991,114
109,JJ11_,1996,135
109,JJ11_,2001,120
109,JJ11_,2006,102
109,JJ11_,2013,72
109,JJ120,1976,0
109,JJ120,1981,252
109,JJ120,1986,258
109,JJ120,1991,87
109,JJ120,1996,27
109,JJ120,2001,21
109,JJ120,2006,9
109,JJ120,2013,12
109,JJ123,1976,9
109,JJ123,1981,12
109,JJ123,1986,15
109,JJ123,1991,15
109,JJ123,1996,18
109,JJ123,2001,15
109,JJ123,2006,18
109,JJ123,2013,15
109,KK1_,1976,99
109,KK1_,1981,81
109,KK1_,1986,129
109,KK1_,1991,96
109,KK1_,1996,81
109,KK1_,2001,78
109,KK1_,2006,81
109,KK1_,2013,72
109,KK110,1976,111
109,KK110,1981,159
109,KK110,1986,147
109,KK110,1991,144
109,KK110,1996,132
109,KK110,2001,96
109,KK110,2006,111
109,KK110,2013,102
109,LL110,1976,3
109,LL110,1981,12
109,LL110,1986,9
109,LL110,1991,21
109,LL110,1996,30
109,LL110,2001,39
109,LL110,2006,51
109,LL110,2013,39
109,LL12_,1976,39
109,LL12_,1981,27
109,LL12_,1986,42
109,LL12_,1991,63
109,LL12_,1996,84
109,LL12_,2001,87
109,LL12_,2006,186
109,LL12_,2013,123
109,MN11_,1976,225
109,MN11_,1981,255
109,MN11_,1986,228
109,MN11_,1991,282
109,MN11_,1996,294
109,MN11_,2001,348
109,MN11_,2006,447
109,MN11_,2013,438
109,MN21_,1976,162
109,MN21_,1981,138
109,MN21_,1986,120
109,MN21_,1991,189
109,MN21_,1996,228
109,MN21_,2001,279
109,MN21_,2006,315
109,MN21_,2013,276
109,OO111,1976,93
109,OO111,1981,102
109,OO111,1986,96
109,OO111,1991,120
109,OO111,1996,150
109,OO111,2001,114
109,OO111,2006,117
109,OO111,2013,102
109,OO21_,1976,12
109,OO21_,1981,15
109,OO21_,1986,33
109,OO21_,1991,48
109,OO21_,1996,105
109,OO21_,2001,99
109,OO21_,2006,135
109,OO21_,2013,159
109,OO211,1976,234
109,OO211,1981,285
109,OO211,1986,342
109,OO211,1991,366
109,OO211,1996,246
109,OO211,2001,123
109,OO211,2006,93
109,OO211,2013,114
109,PP11_,1976,534
109,PP11_,1981,579
109,PP11_,1986,567
109,PP11_,1991,678
109,PP11_,1996,651
109,PP11_,2001,717
109,PP11_,2006,732
109,PP11_,2013,789
109,QQ11_,1976,525
109,QQ11_,1981,618
109,QQ11_,1986,591
109,QQ11_,1991,576
109,QQ11_,1996,615
109,QQ11_,2001,870
109,QQ11_,2006,972
109,QQ11_,2013,1113
109,RS11_,1976,60
109,RS11_,1981,93
109,RS11_,1986,84
109,RS11_,1991,90
109,RS11_,1996,69
109,RS11_,2001,84
109,RS11_,2006,105
109,RS11_,2013,132
109,RS210,1976,123
109,RS210,1981,120
109,RS210,1986,123
109,RS210,1991,114
109,RS210,1996,159
109,RS210,2001,108
109,RS210,2006,126
109,RS210,2013,144
109,RS211,1976,165
109,RS211,1981,78
109,RS211,1986,93
109,RS211,1991,93
109,RS211,1996,159
109,RS211,2001,174
109,RS211,2006,165
109,RS211,2013,174
109,RS219,1976,42
109,RS219,1981,69
109,RS219,1986,51
109,RS219,1991,51
109,RS219,1996,78
109,RS219,2001,87
109,RS219,2006,93
109,RS219,2013,99
111,AA111,1976,3
111,AA111,1981,3
111,AA111,1986,6
111,AA111,1991,12
111,AA111,1996,12
111,AA111,2001,12
111,AA111,2006,9
111,AA111,2013,9
111,AA121,1976,33
111,AA121,1981,15
111,AA121,1986,15
111,AA121,1991,9
111,AA121,1996,27
111,AA121,2001,21
111,AA121,2006,12
111,AA121,2013,12
111,AA131,1976,9
111,AA131,1981,18
111,AA131,1986,6
111,AA131,1991,9
111,AA131,1996,3
111,AA131,2001,15
111,AA131,2006,27
111,AA131,2013,18
111,AA141,1976,9
111,AA141,1981,3
111,AA141,1986,3
111,AA141,1991,3
111,AA141,1996,12
111,AA141,2001,9
111,AA141,2006,9
111,AA141,2013,6
111,AA211,1976,78
111,AA211,1981,114
111,AA211,1986,72
111,AA211,1991,27
111,AA211,1996,84
111,AA211,2001,75
111,AA211,2006,51
111,AA211,2013,18
111,AA310,1976,60
111,AA310,1981,57
111,AA310,1986,96
111,AA310,1991,42
111,AA310,1996,36
111,AA310,2001,48
111,AA310,2006,33
111,AA310,2013,18
111,AA320,1976,9
111,AA320,1981,24
111,AA320,1986,39
111,AA320,1991,39
111,AA320,1996,33
111,AA320,2001,54
111,AA320,2006,66
111,AA320,2013,33
111,BB11_,1976,318
111,BB11_,1981,300
111,BB11_,1986,300
111,BB11_,1991,165
111,BB11_,1996,207
111,BB11_,2001,156
111,BB11_,2006,204
111,BB11_,2013,174
111,CC1_,1976,18
111,CC1_,1981,84
111,CC1_,1986,114
111,CC1_,1991,114
111,CC1_,1996,129
111,CC1_,2001,102
111,CC1_,2006,126
111,CC1_,2013,120
111,CC131,1976,21
111,CC131,1981,15
111,CC131,1986,15
111,CC131,1991,18
111,CC131,1996,18
111,CC131,2001,6
111,CC131,2006,21
111,CC131,2013,30
111,CC141,1976,27
111,CC141,1981,21
111,CC141,1986,27
111,CC141,1991,36
111,CC141,1996,36
111,CC141,2001,45
111,CC141,2006,51
111,CC141,2013,27
111,CC151,1976,69
111,CC151,1981,60
111,CC151,1986,27
111,CC151,1991,21
111,CC151,1996,24
111,CC151,2001,21
111,CC151,2006,15
111,CC151,2013,9
111,CC211,1976,3
111,CC211,1981,3
111,CC211,1986,0
111,CC211,1991,0
111,CC211,1996,3
111,CC211,2001,3
111,CC211,2006,6
111,CC211,2013,3
111,CC212,1976,72
111,CC212,1981,60
111,CC212,1986,78
111,CC212,1991,9
111,CC212,1996,9
111,CC212,2001,6
111,CC212,2006,9
111,CC212,2013,0
111,CC311,1976,231
111,CC311,1981,186
111,CC311,1986,213
111,CC311,1991,114
111,CC311,1996,114
111,CC311,2001,141
111,CC311,2006,144
111,CC311,2013,90
111,CC321,1976,0
111,CC321,1981,3
111,CC321,1986,0
111,CC321,1991,0
111,CC321,1996,0
111,CC321,2001,0
111,CC321,2006,0
111,CC321,2013,0
111,CC411,1976,6
111,CC411,1981,6
111,CC411,1986,12
111,CC411,1991,6
111,CC411,1996,9
111,CC411,2001,9
111,CC411,2006,15
111,CC411,2013,15
111,CC5_,1976,12
111,CC5_,1981,18
111,CC5_,1986,15
111,CC5_,1991,9
111,CC5_,1996,18
111,CC5_,2001,15
111,CC5_,2006,9
111,CC5_,2013,15
111,CC611,1976,27
111,CC611,1981,27
111,CC611,1986,21
111,CC611,1991,21
111,CC611,1996,21
111,CC611,2001,18
111,CC611,2006,18
111,CC611,2013,12
111,CC711,1976,6
111,CC711,1981,9
111,CC711,1986,3
111,CC711,1991,3
111,CC711,1996,0
111,CC711,2001,0
111,CC711,2006,0
111,CC711,2013,3
111,CC721,1976,27
111,CC721,1981,39
111,CC721,1986,18
111,CC721,1991,15
111,CC721,1996,9
111,CC721,2001,6
111,CC721,2006,9
111,CC721,2013,18
111,CC811,1976,87
111,CC811,1981,75
111,CC811,1986,93
111,CC811,1991,15
111,CC811,1996,15
111,CC811,2001,12
111,CC811,2006,12
111,CC811,2013,0
111,CC821,1976,15
111,CC821,1981,3
111,CC821,1986,21
111,CC821,1991,21
111,CC821,1996,18
111,CC821,2001,3
111,CC821,2006,3
111,CC821,2013,0
111,CC822,1976,66
111,CC822,1981,36
111,CC822,1986,99
111,CC822,1991,99
111,CC822,1996,93
111,CC822,2001,90
111,CC822,2006,84
111,CC822,2013,90
111,CC91_,1976,42
111,CC91_,1981,24
111,CC91_,1986,15
111,CC91_,1991,6
111,CC91_,1996,18
111,CC91_,2001,18
111,CC91_,2006,24
111,CC91_,2013,24
111,DD1_,1976,84
111,DD1_,1981,69
111,DD1_,1986,84
111,DD1_,1991,87
111,DD1_,1996,39
111,DD1_,2001,6
111,DD1_,2006,15
111,DD1_,2013,21
111,EE1_,1976,153
111,EE1_,1981,264
111,EE1_,1986,288
111,EE1_,1991,195
111,EE1_,1996,195
111,EE1_,2001,270
111,EE1_,2006,369
111,EE1_,2013,375
111,EE110,1976,138
111,EE110,1981,78
111,EE110,1986,60
111,EE110,1991,78
111,EE110,1996,66
111,EE110,2001,45
111,EE110,2006,90
111,EE110,2013,81
111,EE113,1976,171
111,EE113,1981,21
111,EE113,1986,33
111,EE113,1991,24
111,EE113,1996,15
111,EE113,2001,12
111,EE113,2006,9
111,EE113,2013,12
111,FF11_,1976,9
111,FF11_,1981,9
111,FF11_,1986,36
111,FF11_,1991,33
111,FF11_,1996,42
111,FF11_,2001,51
111,FF11_,2006,63
111,FF11_,2013,66
111,FF110,1976,21
111,FF110,1981,27
111,FF110,1986,12
111,FF110,1991,3
111,FF110,1996,9
111,FF110,2001,15
111,FF110,2006,27
111,FF110,2013,21
111,FF111,1976,63
111,FF111,1981,66
111,FF111,1986,51
111,FF111,1991,51
111,FF111,1996,39
111,FF111,2001,45
111,FF111,2006,24
111,FF111,2013,36
111,FF114,1976,48
111,FF114,1981,39
111,FF114,1986,54
111,FF114,1991,57
111,FF114,1996,63
111,FF114,2001,45
111,FF114,2006,54
111,FF114,2013,36
111,GH111,1976,108
111,GH111,1981,87
111,GH111,1986,90
111,GH111,1991,72
111,GH111,1996,42
111,GH111,2001,48
111,GH111,2006,72
111,GH111,2013,69
111,GH112,1976,18
111,GH112,1981,84
111,GH112,1986,63
111,GH112,1991,63
111,GH112,1996,33
111,GH112,2001,27
111,GH112,2006,27
111,GH112,2013,27
111,GH121,1976,78
111,GH121,1981,81
111,GH121,1986,102
111,GH121,1991,135
111,GH121,1996,138
111,GH121,2001,159
111,GH121,2006,177
111,GH121,2013,153
111,GH122,1976,81
111,GH122,1981,66
111,GH122,1986,66
111,GH122,1991,36
111,GH122,1996,33
111,GH122,2001,60
111,GH122,2006,27
111,GH122,2013,18
111,GH130,1976,54
111,GH130,1981,51
111,GH130,1986,54
111,GH130,1991,63
111,GH130,1996,69
111,GH130,2001,63
111,GH130,2006,84
111,GH130,2013,57
111,GH131,1976,96
111,GH131,1981,102
111,GH131,1986,114
111,GH131,1991,69
111,GH131,1996,102
111,GH131,2001,90
111,GH131,2006,102
111,GH131,2013,102
111,GH132,1976,99
111,GH132,1981,69
111,GH132,1986,81
111,GH132,1991,69
111,GH132,1996,72
111,GH132,2001,75
111,GH132,2006,48
111,GH132,2013,66
111,GH133,1976,51
111,GH133,1981,39
111,GH133,1986,36
111,GH133,1991,27
111,GH133,1996,84
111,GH133,2001,75
111,GH133,2006,81
111,GH133,2013,75
111,GH21_,1976,279
111,GH21_,1981,309
111,GH21_,1986,360
111,GH21_,1991,300
111,GH21_,1996,363
111,GH21_,2001,357
111,GH21_,2006,417
111,GH21_,2013,372
111,II111,1976,90
111,II111,1981,93
111,II111,1986,90
111,II111,1991,78
111,II111,1996,99
111,II111,2001,114
111,II111,2006,108
111,II111,2013,126
111,II120,1976,9
111,II120,1981,15
111,II120,1986,3
111,II120,1991,0
111,II120,1996,0
111,II120,2001,12
111,II120,2006,15
111,II120,2013,9
111,II121,1976,327
111,II121,1981,273
111,II121,1986,162
111,II121,1991,81
111,II121,1996,48
111,II121,2001,36
111,II121,2006,33
111,II121,2013,42
111,II123,1976,3
111,II123,1981,3
111,II123,1986,12
111,II123,1991,3
111,II123,1996,3
111,II123,2001,3
111,II123,2006,3
111,II123,2013,6
111,II13_,1976,204
111,II13_,1981,12
111,II13_,1986,21
111,II13_,1991,57
111,II13_,1996,57
111,II13_,2001,60
111,II13_,2006,78
111,II13_,2013,72
111,JJ11_,1976,75
111,JJ11_,1981,75
111,JJ11_,1986,78
111,JJ11_,1991,69
111,JJ11_,1996,66
111,JJ11_,2001,57
111,JJ11_,2006,51
111,JJ11_,2013,60
111,JJ120,1976,0
111,JJ120,1981,207
111,JJ120,1986,228
111,JJ120,1991,84
111,JJ120,1996,27
111,JJ120,2001,6
111,JJ120,2006,6
111,JJ120,2013,3
111,JJ123,1976,6
111,JJ123,1981,9
111,JJ123,1986,9
111,JJ123,1991,9
111,JJ123,1996,0
111,JJ123,2001,3
111,JJ123,2006,6
111,JJ123,2013,6
111,KK1_,1976,45
111,KK1_,1981,42
111,KK1_,1986,48
111,KK1_,1991,42
111,KK1_,1996,36
111,KK1_,2001,27
111,KK1_,2006,36
111,KK1_,2013,21
111,KK110,1976,72
111,KK110,1981,84
111,KK110,1986,78
111,KK110,1991,78
111,KK110,1996,60
111,KK110,2001,54
111,KK110,2006,60
111,KK110,2013,51
111,LL110,1976,18
111,LL110,1981,12
111,LL110,1986,6
111,LL110,1991,9
111,LL110,1996,18
111,LL110,2001,24
111,LL110,2006,42
111,LL110,2013,39
111,LL12_,1976,15
111,LL12_,1981,18
111,LL12_,1986,21
111,LL12_,1991,27
111,LL12_,1996,33
111,LL12_,2001,27
111,LL12_,2006,51
111,LL12_,2013,60
111,MN11_,1976,63
111,MN11_,1981,84
111,MN11_,1986,84
111,MN11_,1991,114
111,MN11_,1996,141
111,MN11_,2001,177
111,MN11_,2006,243
111,MN11_,2013,189
111,MN21_,1976,129
111,MN21_,1981,120
111,MN21_,1986,114
111,MN21_,1991,69
111,MN21_,1996,111
111,MN21_,2001,114
111,MN21_,2006,138
111,MN21_,2013,117
111,OO111,1976,24
111,OO111,1981,66
111,OO111,1986,60
111,OO111,1991,72
111,OO111,1996,90
111,OO111,2001,75
111,OO111,2006,72
111,OO111,2013,69
111,OO21_,1976,3
111,OO21_,1981,6
111,OO21_,1986,3
111,OO21_,1991,9
111,OO21_,1996,66
111,OO21_,2001,54
111,OO21_,2006,60
111,OO21_,2013,63
111,OO211,1976,126
111,OO211,1981,219
111,OO211,1986,252
111,OO211,1991,243
111,OO211,1996,156
111,OO211,2001,84
111,OO211,2006,51
111,OO211,2013,42
111,PP11_,1976,213
111,PP11_,1981,225
111,PP11_,1986,231
111,PP11_,1991,243
111,PP11_,1996,285
111,PP11_,2001,309
111,PP11_,2006,381
111,PP11_,2013,372
111,QQ11_,1976,387
111,QQ11_,1981,477
111,QQ11_,1986,441
111,QQ11_,1991,441
111,QQ11_,1996,405
111,QQ11_,2001,495
111,QQ11_,2006,522
111,QQ11_,2013,603
111,RS11_,1976,51
111,RS11_,1981,81
111,RS11_,1986,51
111,RS11_,1991,42
111,RS11_,1996,51
111,RS11_,2001,60
111,RS11_,2006,60
111,RS11_,2013,60
111,RS210,1976,78
111,RS210,1981,78
111,RS210,1986,84
111,RS210,1991,78
111,RS210,1996,90
111,RS210,2001,81
111,RS210,2006,66
111,RS210,2013,57
111,RS211,1976,87
111,RS211,1981,51
111,RS211,1986,51
111,RS211,1991,42
111,RS211,1996,87
111,RS211,2001,84
111,RS211,2006,90
111,RS211,2013,84
111,RS219,1976,21
111,RS219,1981,24
111,RS219,1986,27
111,RS219,1991,21
111,RS219,1996,27
111,RS219,2001,54
